control,ano,quantidade_kg
brancaserosadas_verdiso,1975,0
brancaserosadas_vermentino,1975,7070
brancaserosadas_vernaccia,1975,135975
brancaserosadas_viognier,1975,0
brancaserosadas_outras_3,1975,270015
tintas,1976,20265190
tintas_alicante_bouschet,1976,0
tintas_ancelota,1976,0
tintas_aramon,1976,0
tintas_alfrocheiro,1976,0
tintas_arinarnoa,1976,0
tintas_aspirant_bouschet,1976,0
tintas_barbera,1976,7406493
tintas_bonarda,1976,2280229
tintas_cabernet_franc,1976,4813859
tintas_cabernet_sauvignon,1976,0
tintas_caladoc,1976,0
tintas_campanario,1976,0
tintas_canaiolo,1976,300405
tintas_carignan,1976,0
tintas_carmenere,1976,35879
tintas_castelao,1976,0
tintas_corvina,1976,0
tintas_croatina,1976,0
tintas_cinsaut,1976,0
tintas_dom_felder,1976,0
tintas_dolcetto,1976,0
tintas_durif,1976,0
tintas_egiodola,1976,0
tintas_ekigaina,1976,0
tintas_festival_sugraone,1976,0
tintas_franconia,1976,0
tintas_freisa,1976,1098
tintas_gamay_st_romain,1976,0
tintas_gamay_beaujolais,1976,0
tintas_gra_noir,1976,1787
tintas_grenache,1976,1541
tintas_jaen,1976,0
tintas_lagrein,1976,0
tintas_lambrusco,1976,0
tintas_malbec,1976,1992
tintas_marzemina,1976,129224
tintas_merlot,1976,1538351
tintas_marselan,1976,0
tintas_molinera,1976,0
tintas_montepulciano,1976,0
tintas_moscato_bailey,1976,0
tintas_napa_gamay,1976,0
tintas_nebbiolo,1976,0
tintas_petit_verdot,1976,0
tintas_petite_sirah,1976,0
tintas_pinotage,1976,0
tintas_pinot_noir,1976,2204
tintas_pinot_saint_george,1976,0
tintas_piriquita,1976,0
tintas_rebo,1976,0
tintas_refosco,1976,0
tintas_roinella,1976,0
tintas_ruby_cabernet,1976,0
tintas_sangiovese,1976,46663
tintas_sira_falsa,1976,3705465
tintas_tannat,1976,0
tintas_tempranillo,1976,0
tintas_teroldego,1976,0
tintas_torrontes,1976,0
tintas_tinta_barroca,1976,0
tintas_touriga_francesa,1976,0
tintas_touriga_nacional,1976,0
tintas_tinta_madeira,1976,0
tintas_tintoria,1976,0
tintas_trincdeira,1976,0
tintas_trousseau,1976,0
tintas_zinfael,1976,0
tintas_outras1,1976,0
brancaserosadas,1976,29805536
brancaserosadas_aliatico,1976,0
brancaserosadas_aligote,1976,372
brancaserosadas_altesse,1976,0
brancaserosadas_alvarinho,1976,0
brancaserosadas_arriloba,1976,0
brancaserosadas_auxerrois,1976,0
brancaserosadas_burger,1976,0
brancaserosadas_chardonnay,1976,0
brancaserosadas_chasselas,1976,271
brancaserosadas_chenin_blanc,1976,0
brancaserosadas_clairette_1,1976,144596
brancaserosadas_colombard,1976,0
brancaserosadas_flora,1976,0
brancaserosadas_garganega,1976,0
brancaserosadas_gewurztraminer,1976,0
brancaserosadas_gouveio,1976,0
brancaserosadas_gros_manseng,1976,0
brancaserosadas_italia_pirovano_65_pe,1976,0
brancaserosadas_maccabeo,1976,0
brancaserosadas_malvasia,1976,332150
brancaserosadas_malvasia_amarela,1976,0
brancaserosadas_malvasia_bianca,1976,0
brancaserosadas_malvasia_chianti,1976,0
brancaserosadas_malvasia_verde,1976,0
brancaserosadas_malvasia_di_caia,1976,0
brancaserosadas_malvasia_istriana,1976,0
brancaserosadas_mistura_de_uvas_viniferas,1976,0
brancaserosadas_mistura_de_uvas_viniferas,1976,0
brancaserosadas_moscato_branco,1976,9297817
brancaserosadas_moscato_canelli,1976,0
brancaserosadas_moscato_giallo,1976,0
brancaserosadas_moscato_nazareno,1976,0
brancaserosadas_moscato_bianco_r2,1976,0
brancaserosadas_moscato_de_alexaria,1976,0
brancaserosadas_moscato_rosado,1976,0
brancaserosadas_muscat_a_petits_grains,1976,0
brancaserosadas_muller_thurgau,1976,0
brancaserosadas_muscadelle,1976,0
brancaserosadas_ora,1976,0
brancaserosadas_palomino,1976,0
brancaserosadas_petit_manseng,1976,0
brancaserosadas_peverella,1976,1908436
brancaserosadas_pinot_blanc,1976,2066
brancaserosadas_pinot_gris,1976,0
brancaserosadas_prosecco,1976,0
brancaserosadas_red_veltliner,1976,0
brancaserosadas_riesling_italico,1976,1505603
brancaserosadas_riesling_renano,1976,0
brancaserosadas_sauvignon_blanc_2,1976,66163
brancaserosadas_sauvignon_gris,1976,0
brancaserosadas_seara_nova,1976,0
brancaserosadas_semillon,1976,227838
brancaserosadas_schonburger,1976,0
brancaserosadas_sylvaner,1976,0
brancaserosadas_tocai_friulano,1976,0
brancaserosadas_trebbiano,1976,14078518
brancaserosadas_trebbiano_toscano,1976,0
brancaserosadas_verdea,1976,2648
brancaserosadas_verdelho,1976,0
brancaserosadas_verdiso,1976,0
brancaserosadas_vermentino,1976,6478
brancaserosadas_vernaccia,1976,142787
brancaserosadas_viognier,1976,0
brancaserosadas_outras_3,1976,2089793
tintas,1977,24830345
tintas_alicante_bouschet,1977,0
tintas_ancelota,1977,0
tintas_aramon,1977,0
tintas_alfrocheiro,1977,0
tintas_arinarnoa,1977,0
tintas_aspirant_bouschet,1977,0
tintas_barbera,1977,9426011
tintas_bonarda,1977,2963398
tintas_cabernet_franc,1977,6615376
tintas_cabernet_sauvignon,1977,0
tintas_caladoc,1977,0
tintas_campanario,1977,0
tintas_canaiolo,1977,467572
tintas_carignan,1977,0
tintas_carmenere,1977,96442
tintas_castelao,1977,0
tintas_corvina,1977,0
tintas_croatina,1977,0
tintas_cinsaut,1977,0
tintas_dom_felder,1977,0
tintas_dolcetto,1977,0
tintas_durif,1977,0
tintas_egiodola,1977,0
tintas_ekigaina,1977,0
tintas_festival_sugraone,1977,0
tintas_franconia,1977,0
tintas_freisa,1977,0
tintas_gamay_st_romain,1977,1226
tintas_gamay_beaujolais,1977,0
tintas_gra_noir,1977,0
tintas_grenache,1977,15367
tintas_jaen,1977,0
tintas_lagrein,1977,0
tintas_lambrusco,1977,0
tintas_malbec,1977,2219
tintas_marzemina,1977,132412
tintas_merlot,1977,2257565
tintas_marselan,1977,0
tintas_molinera,1977,0
tintas_montepulciano,1977,0
tintas_moscato_bailey,1977,0
tintas_napa_gamay,1977,0
tintas_nebbiolo,1977,0
tintas_petit_verdot,1977,0
tintas_petite_sirah,1977,0
tintas_pinotage,1977,0
tintas_pinot_noir,1977,1368
tintas_pinot_saint_george,1977,0
tintas_piriquita,1977,0
tintas_rebo,1977,0
tintas_refosco,1977,0
tintas_roinella,1977,0
tintas_ruby_cabernet,1977,0
tintas_sangiovese,1977,71194
tintas_sira_falsa,1977,2780195
tintas_tannat,1977,0
tintas_tempranillo,1977,0
tintas_teroldego,1977,0
tintas_torrontes,1977,0
tintas_tinta_barroca,1977,0
tintas_touriga_francesa,1977,0
tintas_touriga_nacional,1977,0
tintas_tinta_madeira,1977,0
tintas_tintoria,1977,0
tintas_trincdeira,1977,0
tintas_trousseau,1977,0
tintas_zinfael,1977,0
tintas_outras1,1977,0
brancaserosadas,1977,32674849
brancaserosadas_aliatico,1977,0
brancaserosadas_aligote,1977,0
brancaserosadas_altesse,1977,0
brancaserosadas_alvarinho,1977,0
brancaserosadas_arriloba,1977,0
brancaserosadas_auxerrois,1977,0
brancaserosadas_burger,1977,0
brancaserosadas_chardonnay,1977,0
brancaserosadas_chasselas,1977,0
brancaserosadas_chenin_blanc,1977,0
brancaserosadas_clairette_1,1977,87281
brancaserosadas_colombard,1977,0
brancaserosadas_flora,1977,0
brancaserosadas_garganega,1977,0
brancaserosadas_gewurztraminer,1977,0
brancaserosadas_gouveio,1977,0
brancaserosadas_gros_manseng,1977,0
brancaserosadas_italia_pirovano_65_pe,1977,0
brancaserosadas_maccabeo,1977,0
brancaserosadas_malvasia,1977,378085
brancaserosadas_malvasia_amarela,1977,0
brancaserosadas_malvasia_bianca,1977,0
brancaserosadas_malvasia_chianti,1977,0
brancaserosadas_malvasia_verde,1977,0
brancaserosadas_malvasia_di_caia,1977,0
brancaserosadas_malvasia_istriana,1977,0
brancaserosadas_mistura_de_uvas_viniferas,1977,0
brancaserosadas_mistura_de_uvas_viniferas,1977,0
brancaserosadas_moscato_branco,1977,10212209
brancaserosadas_moscato_canelli,1977,0
brancaserosadas_moscato_giallo,1977,0
brancaserosadas_moscato_nazareno,1977,0
brancaserosadas_moscato_bianco_r2,1977,0
brancaserosadas_moscato_de_alexaria,1977,0
brancaserosadas_moscato_rosado,1977,0
brancaserosadas_muscat_a_petits_grains,1977,0
brancaserosadas_muller_thurgau,1977,0
brancaserosadas_muscadelle,1977,0
brancaserosadas_ora,1977,0
brancaserosadas_palomino,1977,1156
brancaserosadas_petit_manseng,1977,0
brancaserosadas_peverella,1977,1389009
brancaserosadas_pinot_blanc,1977,11984
brancaserosadas_pinot_gris,1977,0
brancaserosadas_prosecco,1977,0
brancaserosadas_red_veltliner,1977,0
brancaserosadas_riesling_italico,1977,1782484
brancaserosadas_riesling_renano,1977,0
brancaserosadas_sauvignon_blanc_2,1977,1161046
brancaserosadas_sauvignon_gris,1977,0
brancaserosadas_seara_nova,1977,0
brancaserosadas_semillon,1977,371084
brancaserosadas_schonburger,1977,0
brancaserosadas_sylvaner,1977,0
brancaserosadas_tocai_friulano,1977,0
brancaserosadas_trebbiano,1977,15228827
brancaserosadas_trebbiano_toscano,1977,0
brancaserosadas_verdea,1977,0
brancaserosadas_verdelho,1977,0
brancaserosadas_verdiso,1977,0
brancaserosadas_vermentino,1977,5649
brancaserosadas_vernaccia,1977,170590
brancaserosadas_viognier,1977,0
brancaserosadas_outras_3,1977,1875445
tintas,1978,21984546
tintas_alicante_bouschet,1978,0
tintas_ancelota,1978,0
tintas_aramon,1978,0
tintas_alfrocheiro,1978,0
tintas_arinarnoa,1978,0
tintas_aspirant_bouschet,1978,0
tintas_barbera,1978,7621931
tintas_bonarda,1978,2237040
tintas_cabernet_franc,1978,5575835
tintas_cabernet_sauvignon,1978,0
tintas_caladoc,1978,0
tintas_campanario,1978,0
tintas_canaiolo,1978,423578
tintas_carignan,1978,3231
tintas_carmenere,1978,149018
tintas_castelao,1978,0
tintas_corvina,1978,0
tintas_croatina,1978,0
tintas_cinsaut,1978,0
tintas_dom_felder,1978,0
tintas_dolcetto,1978,0
tintas_durif,1978,0
tintas_egiodola,1978,0
tintas_ekigaina,1978,0
tintas_festival_sugraone,1978,0
tintas_franconia,1978,0
tintas_freisa,1978,0
tintas_gamay_st_romain,1978,14517
tintas_gamay_beaujolais,1978,0
tintas_gra_noir,1978,713
tintas_grenache,1978,13012
tintas_jaen,1978,0
tintas_lagrein,1978,0
tintas_lambrusco,1978,0
tintas_malbec,1978,2228
tintas_marzemina,1978,94683
tintas_merlot,1978,2793801
tintas_marselan,1978,0
tintas_molinera,1978,0
tintas_montepulciano,1978,0
tintas_moscato_bailey,1978,0
tintas_napa_gamay,1978,0
tintas_nebbiolo,1978,0
tintas_petit_verdot,1978,0
tintas_petite_sirah,1978,0
tintas_pinotage,1978,0
tintas_pinot_noir,1978,1538
tintas_pinot_saint_george,1978,0
tintas_piriquita,1978,0
tintas_rebo,1978,0
tintas_refosco,1978,0
tintas_roinella,1978,0
tintas_ruby_cabernet,1978,0
tintas_sangiovese,1978,49178
tintas_sira_falsa,1978,3004243
tintas_tannat,1978,0
tintas_tempranillo,1978,0
tintas_teroldego,1978,0
tintas_torrontes,1978,0
tintas_tinta_barroca,1978,0
tintas_touriga_francesa,1978,0
tintas_touriga_nacional,1978,0
tintas_tinta_madeira,1978,0
tintas_tintoria,1978,0
tintas_trincdeira,1978,0
tintas_trousseau,1978,0
tintas_zinfael,1978,0
tintas_outras1,1978,0
brancaserosadas,1978,30557815
brancaserosadas_aliatico,1978,0
brancaserosadas_aligote,1978,720
brancaserosadas_altesse,1978,0
brancaserosadas_alvarinho,1978,0
brancaserosadas_arriloba,1978,0
brancaserosadas_auxerrois,1978,0
brancaserosadas_burger,1978,0
brancaserosadas_chardonnay,1978,0
brancaserosadas_chasselas,1978,0
brancaserosadas_chenin_blanc,1978,0
brancaserosadas_clairette_1,1978,86242
brancaserosadas_colombard,1978,0
brancaserosadas_flora,1978,0
brancaserosadas_garganega,1978,0
brancaserosadas_gewurztraminer,1978,0
brancaserosadas_gouveio,1978,0
brancaserosadas_gros_manseng,1978,0
brancaserosadas_italia_pirovano_65_pe,1978,0
brancaserosadas_maccabeo,1978,0
brancaserosadas_malvasia,1978,1068838
brancaserosadas_malvasia_amarela,1978,0
brancaserosadas_malvasia_bianca,1978,0
brancaserosadas_malvasia_chianti,1978,0
brancaserosadas_malvasia_verde,1978,0
brancaserosadas_malvasia_di_caia,1978,0
brancaserosadas_malvasia_istriana,1978,0
brancaserosadas_mistura_de_uvas_viniferas,1978,0
brancaserosadas_mistura_de_uvas_viniferas,1978,0
brancaserosadas_moscato_branco,1978,8696749
brancaserosadas_moscato_canelli,1978,0
brancaserosadas_moscato_giallo,1978,0
brancaserosadas_moscato_nazareno,1978,0
brancaserosadas_moscato_bianco_r2,1978,0
brancaserosadas_moscato_de_alexaria,1978,0
brancaserosadas_moscato_rosado,1978,0
brancaserosadas_muscat_a_petits_grains,1978,0
brancaserosadas_muller_thurgau,1978,0
brancaserosadas_muscadelle,1978,0
brancaserosadas_ora,1978,0
brancaserosadas_palomino,1978,1430
brancaserosadas_petit_manseng,1978,0
brancaserosadas_peverella,1978,2110072
brancaserosadas_pinot_blanc,1978,21313
brancaserosadas_pinot_gris,1978,0
brancaserosadas_prosecco,1978,0
brancaserosadas_red_veltliner,1978,0
brancaserosadas_riesling_italico,1978,1609807
brancaserosadas_riesling_renano,1978,0
brancaserosadas_sauvignon_blanc_2,1978,1267449
brancaserosadas_sauvignon_gris,1978,0
brancaserosadas_seara_nova,1978,0
brancaserosadas_semillon,1978,969832
brancaserosadas_schonburger,1978,0
brancaserosadas_sylvaner,1978,159
brancaserosadas_tocai_friulano,1978,0
brancaserosadas_trebbiano,1978,14379466
brancaserosadas_trebbiano_toscano,1978,0
brancaserosadas_verdea,1978,1252
brancaserosadas_verdelho,1978,0
brancaserosadas_verdiso,1978,0
brancaserosadas_vermentino,1978,3802
brancaserosadas_vernaccia,1978,108824
brancaserosadas_viognier,1978,0
brancaserosadas_outras_3,1978,231860
tintas,1979,25805939
tintas_alicante_bouschet,1979,0
tintas_ancelota,1979,0
tintas_aramon,1979,0
tintas_alfrocheiro,1979,0
tintas_arinarnoa,1979,0
tintas_aspirant_bouschet,1979,0
tintas_barbera,1979,8756427
tintas_bonarda,1979,2396836
tintas_cabernet_franc,1979,6800089
tintas_cabernet_sauvignon,1979,0
tintas_caladoc,1979,0
tintas_campanario,1979,0
tintas_canaiolo,1979,987080
tintas_carignan,1979,2621
tintas_carmenere,1979,100811
tintas_castelao,1979,0
tintas_corvina,1979,0
tintas_croatina,1979,0
tintas_cinsaut,1979,0
tintas_dom_felder,1979,0
tintas_dolcetto,1979,0
tintas_durif,1979,0
tintas_egiodola,1979,0
tintas_ekigaina,1979,0
tintas_festival_sugraone,1979,0
tintas_franconia,1979,0
tintas_freisa,1979,382
tintas_gamay_st_romain,1979,37287
tintas_gamay_beaujolais,1979,0
tintas_gra_noir,1979,6320
tintas_grenache,1979,6100
tintas_jaen,1979,0
tintas_lagrein,1979,0
tintas_lambrusco,1979,949
tintas_malbec,1979,2017
tintas_marzemina,1979,191801
tintas_merlot,1979,3240761
tintas_marselan,1979,0
tintas_molinera,1979,0
tintas_montepulciano,1979,0
tintas_moscato_bailey,1979,0
tintas_napa_gamay,1979,0
tintas_nebbiolo,1979,700
tintas_petit_verdot,1979,0
tintas_petite_sirah,1979,0
tintas_pinotage,1979,0
tintas_pinot_noir,1979,2217
tintas_pinot_saint_george,1979,0
tintas_piriquita,1979,0
tintas_rebo,1979,0
tintas_refosco,1979,0
tintas_roinella,1979,0
tintas_ruby_cabernet,1979,0
tintas_sangiovese,1979,131721
tintas_sira_falsa,1979,3141820
tintas_tannat,1979,0
tintas_tempranillo,1979,0
tintas_teroldego,1979,0
tintas_torrontes,1979,0
tintas_tinta_barroca,1979,0
tintas_touriga_francesa,1979,0
tintas_touriga_nacional,1979,0
tintas_tinta_madeira,1979,0
tintas_tintoria,1979,0
tintas_trincdeira,1979,0
tintas_trousseau,1979,0
tintas_zinfael,1979,0
tintas_outras1,1979,0
brancaserosadas,1979,36390466
brancaserosadas_aliatico,1979,0
brancaserosadas_aligote,1979,0
brancaserosadas_altesse,1979,248
brancaserosadas_alvarinho,1979,0
brancaserosadas_arriloba,1979,0
brancaserosadas_auxerrois,1979,0
brancaserosadas_burger,1979,0
brancaserosadas_chardonnay,1979,0
brancaserosadas_chasselas,1979,916
brancaserosadas_chenin_blanc,1979,0
brancaserosadas_clairette_1,1979,86382
brancaserosadas_colombard,1979,0
brancaserosadas_flora,1979,0
brancaserosadas_garganega,1979,0
brancaserosadas_gewurztraminer,1979,0
brancaserosadas_gouveio,1979,0
brancaserosadas_gros_manseng,1979,0
brancaserosadas_italia_pirovano_65_pe,1979,0
brancaserosadas_maccabeo,1979,0
brancaserosadas_malvasia,1979,1747354
brancaserosadas_malvasia_amarela,1979,0
brancaserosadas_malvasia_bianca,1979,0
brancaserosadas_malvasia_chianti,1979,0
brancaserosadas_malvasia_verde,1979,0
brancaserosadas_malvasia_di_caia,1979,0
brancaserosadas_malvasia_istriana,1979,0
brancaserosadas_mistura_de_uvas_viniferas,1979,0
brancaserosadas_mistura_de_uvas_viniferas,1979,0
brancaserosadas_moscato_branco,1979,11743280
brancaserosadas_moscato_canelli,1979,0
brancaserosadas_moscato_giallo,1979,0
brancaserosadas_moscato_nazareno,1979,0
brancaserosadas_moscato_bianco_r2,1979,0
brancaserosadas_moscato_de_alexaria,1979,0
brancaserosadas_moscato_rosado,1979,0
brancaserosadas_muscat_a_petits_grains,1979,0
brancaserosadas_muller_thurgau,1979,0
brancaserosadas_muscadelle,1979,0
brancaserosadas_ora,1979,0
brancaserosadas_palomino,1979,2507
brancaserosadas_petit_manseng,1979,0
brancaserosadas_peverella,1979,1959410
brancaserosadas_pinot_blanc,1979,930
brancaserosadas_pinot_gris,1979,0
brancaserosadas_prosecco,1979,0
brancaserosadas_red_veltliner,1979,0
brancaserosadas_riesling_italico,1979,1886081
brancaserosadas_riesling_renano,1979,0
brancaserosadas_sauvignon_blanc_2,1979,710596
brancaserosadas_sauvignon_gris,1979,0
brancaserosadas_seara_nova,1979,0
brancaserosadas_semillon,1979,1125402
brancaserosadas_schonburger,1979,0
brancaserosadas_sylvaner,1979,1774
brancaserosadas_tocai_friulano,1979,0
brancaserosadas_trebbiano,1979,16868971
brancaserosadas_trebbiano_toscano,1979,0
brancaserosadas_verdea,1979,182
brancaserosadas_verdelho,1979,0
brancaserosadas_verdiso,1979,0
brancaserosadas_vermentino,1979,3848
brancaserosadas_vernaccia,1979,252585
brancaserosadas_viognier,1979,0
brancaserosadas_outras_3,1979,0
tintas,1980,17369967
tintas_alicante_bouschet,1980,0
tintas_ancelota,1980,0
tintas_aramon,1980,0
tintas_alfrocheiro,1980,0
tintas_arinarnoa,1980,0
tintas_aspirant_bouschet,1980,0
tintas_barbera,1980,6230235
tintas_bonarda,1980,1120992
tintas_cabernet_franc,1980,5152023
tintas_cabernet_sauvignon,1980,0
tintas_caladoc,1980,0
tintas_campanario,1980,0
tintas_canaiolo,1980,475017
tintas_carignan,1980,0
tintas_carmenere,1980,70779
tintas_castelao,1980,0
tintas_corvina,1980,0
tintas_croatina,1980,0
tintas_cinsaut,1980,0
tintas_dom_felder,1980,0
tintas_dolcetto,1980,0
tintas_durif,1980,0
tintas_egiodola,1980,0
tintas_ekigaina,1980,0
tintas_festival_sugraone,1980,0
tintas_franconia,1980,0
tintas_freisa,1980,0
tintas_gamay_st_romain,1980,52878
tintas_gamay_beaujolais,1980,0
tintas_gra_noir,1980,3012
tintas_grenache,1980,6268
tintas_jaen,1980,0
tintas_lagrein,1980,0
tintas_lambrusco,1980,3566
tintas_malbec,1980,0
tintas_marzemina,1980,91706
tintas_merlot,1980,1907623
tintas_marselan,1980,0
tintas_molinera,1980,0
tintas_montepulciano,1980,0
tintas_moscato_bailey,1980,0
tintas_napa_gamay,1980,0
tintas_nebbiolo,1980,1400
tintas_petit_verdot,1980,0
tintas_petite_sirah,1980,0
tintas_pinotage,1980,0
tintas_pinot_noir,1980,20601
tintas_pinot_saint_george,1980,0
tintas_piriquita,1980,0
tintas_rebo,1980,0
tintas_refosco,1980,0
tintas_roinella,1980,0
tintas_ruby_cabernet,1980,0
tintas_sangiovese,1980,166706
tintas_sira_falsa,1980,2067161
tintas_tannat,1980,0
tintas_tempranillo,1980,0
tintas_teroldego,1980,0
tintas_torrontes,1980,0
tintas_tinta_barroca,1980,0
tintas_touriga_francesa,1980,0
tintas_touriga_nacional,1980,0
tintas_tinta_madeira,1980,0
tintas_tintoria,1980,0
tintas_trincdeira,1980,0
tintas_trousseau,1980,0
tintas_zinfael,1980,0
tintas_outras1,1980,0
brancaserosadas,1980,28354293
brancaserosadas_aliatico,1980,0
brancaserosadas_aligote,1980,0
brancaserosadas_altesse,1980,550
brancaserosadas_alvarinho,1980,0
brancaserosadas_arriloba,1980,0
brancaserosadas_auxerrois,1980,0
brancaserosadas_burger,1980,0
brancaserosadas_chardonnay,1980,0
brancaserosadas_chasselas,1980,1524
brancaserosadas_chenin_blanc,1980,0
brancaserosadas_clairette_1,1980,29871
brancaserosadas_colombard,1980,0
brancaserosadas_flora,1980,0
brancaserosadas_garganega,1980,0
brancaserosadas_gewurztraminer,1980,0
brancaserosadas_gouveio,1980,0
brancaserosadas_gros_manseng,1980,0
brancaserosadas_italia_pirovano_65_pe,1980,0
brancaserosadas_maccabeo,1980,0
brancaserosadas_malvasia,1980,2115375
brancaserosadas_malvasia_amarela,1980,0
brancaserosadas_malvasia_bianca,1980,0
brancaserosadas_malvasia_chianti,1980,0
brancaserosadas_malvasia_verde,1980,0
brancaserosadas_malvasia_di_caia,1980,0
brancaserosadas_malvasia_istriana,1980,0
brancaserosadas_mistura_de_uvas_viniferas,1980,0
brancaserosadas_mistura_de_uvas_viniferas,1980,0
brancaserosadas_moscato_branco,1980,7650069
brancaserosadas_moscato_canelli,1980,0
brancaserosadas_moscato_giallo,1980,0
brancaserosadas_moscato_nazareno,1980,0
brancaserosadas_moscato_bianco_r2,1980,0
brancaserosadas_moscato_de_alexaria,1980,0
brancaserosadas_moscato_rosado,1980,0
brancaserosadas_muscat_a_petits_grains,1980,0
brancaserosadas_muller_thurgau,1980,0
brancaserosadas_muscadelle,1980,0
brancaserosadas_ora,1980,0
brancaserosadas_palomino,1980,3917
brancaserosadas_petit_manseng,1980,0
brancaserosadas_peverella,1980,1047031
brancaserosadas_pinot_blanc,1980,900
brancaserosadas_pinot_gris,1980,0
brancaserosadas_prosecco,1980,0
